ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0060047,heart contraction,205,0.447170778914561,1.538972478307271,3.570314067416173e-4,0.012083836451376506,0.011131406638800873,2249,"tags=32%, list=15%, signal=28%",Csrp3/Myl2/Myh7/Foxn4/Ttn/Myl1/Trdn/Isl1/Nos1/Adra1b/Tnni2/Atp2a1/Tnni1/Scn4b/Tcap/Sema3a/Tbx5/Edn3/Cacna2d1/Avpr1a/Actc1/Gsn/Sptbn4/Glp1r/Sgcd/Tnnc1/Bves/Popdc2/Ctnna3/Tmem38a/Kcnd3/Kcnh6/Tacr3/Chrm2/Kcnj2/Rps6ka2/Sgcg/Tac1/Fxyd1/Myh7b/Cacnb2/Rnls/Adra1a/Akap6/Cacna1g/Abcc9/Atp1a2/Mdm4/Casq2/Prkca/Hbegf/Scn1b/Dsp/Gch1/Myl3/Slc1a1/Fkbp1b/Crhr2/Cav1/Smad5/Pik3r1/Cxadr/Stc1/Srsf1/Pde5a/Dmpk
GO:0045589,regulation of regulatory T cell differentiation,35,-0.7039244007261581,-1.84732470289854,3.612834383077087e-4,0.012099095273139198,0.011145462783184571,1629,"tags=34%, list=11%, signal=31%",H2-M3/Fancd2/Carmil2/Socs1/H2-Ea/Ctla4/Ifng/Tnfsf4/Il2/Il2rg/Lck/Foxp3
GO:0050855,regulation of B cell receptor signaling pathway,17,-0.8088884427749029,-1.8357160092969822,3.62111121878185e-4,0.012099095273139198,0.011145462783184571,1624,"tags=59%, list=11%, signal=52%",Cmtm3/Nfam1/Plcl2/Stap1/Ptpn6/Gcsam/Cd22/Fcmr/Cd19/Fcrl5
GO:1902105,regulation of leukocyte differentiation,312,-0.41354360314724053,-1.493939000895639,3.634073670025486e-4,0.012099095273139198,0.011145462783184571,1673,"tags=22%, list=11%, signal=20%",Tlr9/Smad7/Ocstamp/Hoxa7/Ikzf1/H2-M3/Tbx21/Nfam1/Hcls1/Spi1/Runx3/H2-DMa/Fancd2/Ccl5/Gpr137/Ascl2/Tesc/Slamf8/Inpp5d/Nckap1l/Nfkbid/Il27/Carmil2/Socs1/Cd101/Il4/Foxn1/Il21/Pla2g3/Wnt10b/Cd69/Ccl3/Clec4g/H2-Ea/Tox/Pglyrp2/Cd83/Card11/Ptprc/Ptpn6/Syk/Ctla4/Rhoh/Cyp26b1/Ifng/Sash3/Tnfsf4/Il2/Il15/Gpr68/Zap70/Il7r/Dtx1/Cd4/Il10/Il2rg/Tespa1/Dlk1/Lck/Cd40lg/Cd27/Ikzf3/Flt3/H2-Oa/Il12a/Ccr7/Foxp3/Lef1
GO:0007519,skeletal muscle tissue development,185,0.46655669470549543,1.5955472726049382,3.6797322179019966e-4,0.012184886252360881,0.011224491846470896,1174,"tags=19%, list=8%, signal=18%",Myoz2/Ankrd2/Acta1/Casq1/Ryr1/Mylpf/Klhl41/Myf6/Synb/Rbfox1/Mstn/Lmod3/Myod1/Myoz1/Plagl1/Myog/Klhl40/Popdc3/Cav2/Myom1/S100b/Cacna1s/Six1/Mylk2/Rbm24/Igf2/Kel/Sox11/Stac3/Chrna1/Bves/Mettl21c/Popdc2/Gpc1/Twist1/Gpcpd1
GO:0043300,regulation of leukocyte degranulation,50,-0.638697364076086,-1.795679397094612,3.7058354116042996e-4,0.012205348242735451,0.011243341053543096,1998,"tags=42%, list=13%, signal=37%",D6Wsu163e/Ptafr/Adora3/Stxbp1/F2rl1/Spi1/Pram1/Nckap1l/Itgb2/Il4/Pla2g3/Cd160/Nppc/Unc13d/Fgr/Il13ra2/Syk/Fcer1a/Gata1/Rac2/Crhr1
GO:0043374,"CD8-positive, alpha-beta T cell differentiation",16,-0.8214755373377178,-1.8482965155121676,4.120147354334491e-4,0.01349733833831716,0.012433498433204166,1513,"tags=62%, list=10%, signal=56%",Runx3/Nckap1l/Socs1/Tox/Bcl2/Gimap1/Tnfsf8/Ifng/Eomes/Gpr18
GO:0002861,regulation of inflammatory response to antigenic stimulus,30,-0.7220255639140171,-1.855968364214393,4.1967616646423634e-4,0.013675192530637828,0.01259733442561462,1163,"tags=33%, list=8%, signal=31%",C3/Npy5r/Nlrp6/Btk/Lta/Fcer1a/Il10/Pla2g2d/Fut7/Ccr7
GO:0031295,T cell costimulation,28,-0.7302928570186364,-1.8426280812719646,4.255374697335822e-4,0.013792817669777378,0.01270568852821907,2174,"tags=57%, list=15%, signal=49%",Tnfsf13b/Spn/Pdcd1lg2/Cd274/Cd80/Tnfrsf14/Vav1/Cd160/Card11/Cd3e/Efnb3/Tnfsf4/Tnfsf14/Cd5/Tnfrsf13c/Ccr7
GO:0045346,regulation of MHC class II biosynthetic process,16,-0.8202167580686389,-1.8454642980801335,4.3042861435938596e-4,0.013877924692450519,0.012784087543383203,1522,"tags=50%, list=10%, signal=45%",Spi1/Il4/Ciita/Cdk5r1/Ifng/Il33/Il10/Cd40lg
GO:0009988,cell-cell recognition,51,-0.6325652288293079,-1.787227098445443,4.3415145355188574e-4,0.01392466913329242,0.01282714765771099,1101,"tags=25%, list=7%, signal=24%",Prss55/Pcdha7/Prf1/Zpbp/Dock2/Izumo1/H1f6/Clgn/Cd6/Adam32/Ccr7/Izumo1r/Zan
GO:0050848,regulation of calcium-mediated signaling,93,-0.5483259089034795,-1.7039766164991939,4.452300863140324e-4,0.014205622441457096,0.013085956648736444,871,"tags=23%, list=6%, signal=21%",Ccl3/Sla2/Itgal/Ptprc/L1cam/Cd3e/Cd8a/Syk/Fcer1a/Nmur1/Zap70/Cd4/Pcp4/Efhb/Ramp3/Tbc1d10c/Bst1/Trat1/Cd22/Siglecg/Atp2b4
GO:0050856,regulation of T cell receptor signaling pathway,50,-0.6307272995438263,-1.773271788297297,4.950133179828784e-4,0.015712184383228564,0.014473773644429838,1517,"tags=26%, list=10%, signal=23%",Btnl2/Ubash3a/Laptm5/Cd160/Sla2/Card11/Ptprc/Ptpn6/Sh2d1a/Tespa1/Lck/Trat1/Ccr7
GO:0140448,signaling receptor ligand precursor processing,29,0.7193728104818974,1.8484705837464357,5.092529640240792e-4,0.015998377731341072,0.014737409663336509,2866,"tags=55%, list=19%, signal=45%",Ece2/Cstl1/Pcsk1n/Pcsk1/Pcsk5/Disp1/Bace2/Ctsl/Casp1/Mme/Cma1/Pcsk6/Bace1/Ece1/Cpe/Pcsk2
GO:0060443,mammary gland morphogenesis,59,0.6118906655494226,1.7863313582076044,5.073341569850216e-4,0.015998377731341072,0.014737409663336509,2100,"tags=32%, list=14%, signal=28%",Gli2/Cdkn2a/Pgr/Wnt5a/Mst1/Gli3/Igfbp5/Stat5a/Slc12a2/Etv5/Wnt4/Nr3c1/Ar/Fgfr2/Tbx3/Tfap2c/Etv4/Ccl11/Cav1
GO:0019221,cytokine-mediated signaling pathway,403,-0.3797312375198354,-1.4003022986312086,5.27046527092824e-4,0.01647289298454408,0.015174524338048494,1553,"tags=17%, list=10%, signal=16%",Sh2b2/F2rl1/Ccr10/Crlf1/Cntf/Il2rb/Hcls1/Spi1/Irf5/Txk/Ccl5/Nlrc5/Ebi3/Gpr35/Il1b/Xcr1/Il11/Socs1/Il4/Laptm5/Ccl17/Cish/Csf2/Grem2/Lep/Cxcl10/Cd70/Cxcr3/Nlrp6/Ccl3/Stat4/Il16/Ptprc/Traf1/Stap1/Tnfrsf4/Ptpn6/Il13ra2/Cxcr4/Osm/Mpl/Syk/Oas3/Ccr4/Ifng/Lepr/Il2/Il15/Cxcr2/Il33/Il7r/Cd4/Il10/Il2rg/Il31ra/Cd40/Il27ra/Il21r/Flt3/Il9r/Il22ra2/Tnfrsf13c/Ccl22/Il12a/Ccr7/Ccr6/Cxcr5/Cxcl13
GO:0046633,alpha-beta T cell proliferation,48,-0.6356677168604001,-1.7716364069954993,5.547786967746726e-4,0.01725164617483068,0.015891897373278223,2090,"tags=44%, list=14%, signal=38%",Xcl1/Cd274/Il18/Elf4/Cd80/Tnfrsf14/Clec4g/Dock2/Card11/Ptprc/Cd3e/Syk/Prkcq/Tnfsf4/Il2/Tarm1/Il15/Zap70/Rasal3/Btla/Foxp3
GO:0001782,B cell homeostasis,42,-0.6441291874515652,-1.7659225584145632,5.939462042171854e-4,0.01837633559108322,0.01692794046150096,2388,"tags=40%, list=16%, signal=34%",Tnfsf13b/Cd44/Cd74/Tnfaip3/Sh2b2/Nckap1l/Mef2c/Pik3cd/Dock10/Tnfrsf13b/Bcl2/Sash3/Dock11/Il7r/Gapt/Tnfrsf13c/Foxp3
GO:0060972,left/right pattern formation,118,0.5107285982526983,1.6672553353486959,6.196252380420369e-4,0.019074493508771447,0.01757107062228701,3345,"tags=43%, list=22%, signal=34%",Foxn4/Ccdc40/Foxj1/Mesp1/Ccdc39/Foxh1/Dnaaf4/Pkd1l1/Gm572/Lbx1/Wnt5a/Pcsk5/Disp1/Aplnr/Smad3/Cfap52/Tbc1d32/Aldh1a2/Anks6/Tbx3/Ihh/Ift57/Dnah11/Rttn/Mns1/Pitx2/Cited2/Wif1/Ift74/Nphp3/Enkur/Acvr2a/Pcsk6/Drc1/Setdb2/Smo/Tgif1/Cfap45/Hif1a/Srf/Hand2/Epb41l5/Foxf1/Acvr1/Bicc1/Nme7/Lrp6/Rbpj/Tgfbr2/Sox17/Asb2
GO:0072676,lymphocyte migration,93,-0.5410970955207018,-1.6815123689243854,6.286975067587524e-4,0.019252863318442722,0.01773538159186409,2227,"tags=34%, list=15%, signal=29%",Icam1/Spn/Xcl1/Adam8/Aire/Fut4/Msmp/Artn/Tbx21/Ccl5/Ascl2/Tnfrsf14/Stk10/Cd69/Cxcl10/Cxcr3/Ccl3/Gpr15/Gpr183/Ch25h/Itgal/Coro1a/Gcsam/Tnfsf4/Itgb7/Myo1g/Il27ra/Tnfsf14/Fut7/Ccr7/Ccr6/Cxcl13
GO:0032649,regulation of type II interferon production,112,-0.508050837320108,-1.6228105872653886,6.348479252898188e-4,0.019252863318442722,0.01773538159186409,1924,"tags=32%, list=13%, signal=28%",Cd274/Il18/Tlr9/Tlr8/Ufsp2/F2rl1/H2-M3/Txk/Irf8/Il1b/Il27/Carmil2/Il21/Laptm5/Cd160/Nlrp6/Pglyrp2/Lta/Cd3e/Cd96/Sash3/Tnfsf4/Il2/Il33/Il10/Il27ra/Slamf6/Cd40lg/Cd2/Cd27/Flt3/Slamf1/Tnfrsf13c/Il12a/Ccr7/Foxp3
GO:0007600,sensory perception,408,-0.37990856608619117,-1.4014339236580504,6.32240746951873e-4,0.019252863318442722,0.01773538159186409,1653,"tags=22%, list=11%, signal=20%",Espnl/Sox2/Cemip/Trpv1/Rab3a/Slitrk6/Cacnb3/Cep250/Lrit3/Lrig1/Il18/Rdh5/Kcna2/Kcnma1/Arrb2/Cacna1d/Pjvk/Pip/Tulp1/Bbs1/Guca1a/Scn11a/Fam107b/Btbd9/Col11a2/Dlg2/Whrn/Myo1a/Kcnq1/Grap/Cnga1/Gabrr2/Cdkn2d/Pirt/Cryba2/Rtp1/Tas2r126/Grik2/Crb1/Gbx1/Shank1/Wnt10b/Plcb2/Crygn/Spx/Atp6v0a4/Best2/Cntn5/Trpm1/Ccl3/Rgs9bp/Asic2/Atp2b2/Grin2d/Espn/Otof/Grin1/Minar2/Cxcr4/Kcnk4/Pde1c/Ifng/Cacna1f/Slc26a5/Barhl1/Grk1/Cabp4/Atp8b1/Lrp2/Tmie/Tmtc4/D130043K22Rik/Gpr171/Coch/Rho/Phf24/Crybb1/Cacna2d4/Asic1/Ceacam16/Tmprss3/Pcdh15/Kcna1/Bfsp2/Ntrk1/Tmem150c/Mcoln3/Rd3/Grm6/Lef1/Azgp1
GO:0048534,hematopoietic or lymphoid organ development,115,-0.5095497272520417,-1.635342515632654,6.630628835954992e-4,0.02000947401431541,0.018432357370782842,1994,"tags=22%, list=13%, signal=19%",Samd9l/Aire/Fgf10/Artn/Ikzf1/Ccnb2/Hoxb4/Carmil2/Foxn1/Nkx2-5/Myb/Tox/Ptprc/Bcl2/Lta/Il15/Il7r/Bcl11b/Epb42/Cdh17/Flt3/Ltb/Ccr7/Cxcr5/Cxcl13
GO:0002701,negative regulation of production of molecular mediator of immune response,42,-0.6395343639056079,-1.7533255472717473,6.79472747994111e-4,0.020404166932411393,0.018795941186772077,755,"tags=24%, list=5%, signal=23%",Apoa2/Il13ra2/Cd96/Il33/Il10/Vpreb3/Slamf1/Cd22/Foxp3/Siglecg
GO:0045059,positive thymic T cell selection,16,-0.8096406471120366,-1.8216683502517788,7.355746797687338e-4,0.021981124332991528,0.02024860517709978,1485,"tags=62%, list=10%, signal=56%",Cd74/H2-DMa/Foxn1/Tox/Dock2/Ptprc/Cd3e/Cd3g/Zap70/Cd3d
GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",32,-0.6982210942297681,-1.8018042596916617,7.537643122118665e-4,0.022412543658342627,0.02064602068016819,1358,"tags=34%, list=9%, signal=31%",Nckap1l/Nfkbid/Socs1/H2-Ea/Cd83/Ifng/Sash3/Tnfsf4/Il2rg/Ccr7/Foxp3
GO:0007368,determination of left/right symmetry,113,0.5101666323930428,1.6488780308198445,7.573288503553581e-4,0.022412543658342627,0.02064602068016819,3345,"tags=43%, list=22%, signal=34%",Foxn4/Ccdc40/Foxj1/Mesp1/Ccdc39/Foxh1/Dnaaf4/Pkd1l1/Gm572/Lbx1/Wnt5a/Pcsk5/Disp1/Aplnr/Smad3/Cfap52/Tbc1d32/Aldh1a2/Anks6/Tbx3/Ihh/Ift57/Dnah11/Rttn/Pitx2/Cited2/Wif1/Ift74/Nphp3/Enkur/Acvr2a/Pcsk6/Drc1/Setdb2/Smo/Tgif1/Cfap45/Hif1a/Srf/Hand2/Foxf1/Acvr1/Bicc1/Nme7/Lrp6/Rbpj/Tgfbr2/Sox17/Asb2
GO:0051153,regulation of striated muscle cell differentiation,95,0.5295264203536106,1.6493420902024991,7.632946600969335e-4,0.02248049561420103,0.020708616765079253,1912,"tags=23%, list=13%, signal=20%",Csrp3/Ccn4/Ankrd2/Myf6/Lmod3/Mesp1/Myod1/Rpl3l/Myog/Trim72/Rbm24/Sox6/Ccn3/Bdnf/Mylk3/Nr3c1/Akap6/Pak1/Ppara/Atp11a/Prox1/Slc25a4
GO:0009615,response to virus,318,-0.40029007429225416,-1.447695238492686,7.914691306938118e-4,0.02319875547669996,0.021370264465623394,1909,"tags=15%, list=13%, signal=13%",Pim2/Gbf1/Hyal1/Tlr9/Tlr8/F2rl1/Tbx21/Isg20/Irf5/Ccl5/Odc1/Agbl5/Ddit4/Nlrc5/Il1b/Dclk1/Il27/Batf3/Rnase6/Il4/Il21/Agbl4/Prf1/Cxcl10/Nlrp6/Unc13d/Gbp2b/Pou2f2/Ptprc/Bcl2/Cd8a/Tagap/Oas3/Ifng/Traf3ip3/Tnfsf4/Il15/Il33/Pou2af1/Wdfy4/Cd40/Tspan32/Flt3/Il12a/Cd37/Apob/Foxp3/Aicda
GO:0045342,MHC class II biosynthetic process,17,-0.7901498972242453,-1.7931901846724174,8.29781772303854e-4,0.024205919700635285,0.02229804552040582,1522,"tags=53%, list=10%, signal=48%",Slc11a1/Spi1/Il4/Ciita/Cdk5r1/Ifng/Il33/Il10/Cd40lg
GO:0046637,regulation of alpha-beta T cell differentiation,67,-0.5715416717045955,-1.6950994311558427,8.37351048082302e-4,0.024310959813043514,0.0223948065291555,1970,"tags=34%, list=13%, signal=30%",Prdm1/Il18/Smad7/Tbx21/Runx3/Ascl2/Nckap1l/Nfkbid/Il27/Socs1/Il4/Cd69/H2-Ea/Cd83/Syk/Ifng/Sash3/Tnfsf4/Il2/Zap70/Il2rg/Ccr7/Foxp3
GO:0003015,heart process,215,0.4307053527402495,1.490828487069505,8.581456215473387e-4,0.02479717017735376,0.022842694523909052,2249,"tags=31%, list=15%, signal=26%",Csrp3/Myl2/Myh7/Foxn4/Ttn/Myl1/Trdn/Isl1/Nos1/Adra1b/Tnni2/Atp2a1/Tnni1/Scn4b/Tcap/Sema3a/Tbx5/Edn3/Cacna2d1/Avpr1a/Actc1/Gsn/Sptbn4/Glp1r/Sgcd/Tnnc1/Bves/Popdc2/Ctnna3/Tmem38a/Kcnd3/Kcnh6/Tacr3/Chrm2/Kcnj2/Rps6ka2/Sgcg/Tac1/Fxyd1/Myh7b/Cacnb2/Rnls/Adra1a/Akap6/Cacna1g/Abcc9/Atp1a2/Mdm4/Casq2/Prkca/Hbegf/Scn1b/Dsp/Gch1/Myl3/Slc1a1/Fkbp1b/Crhr2/Cav1/Smad5/Pik3r1/Cxadr/Stc1/Srsf1/Pde5a/Dmpk
GO:0010324,membrane invagination,68,-0.5623548362157068,-1.6769460807548056,8.725907097054245e-4,0.025096200411527846,0.023118155644827186,1740,"tags=25%, list=12%, signal=22%",C3/Alox15/F2rl1/Xkr6/Siglece/Xkr8/Nckap1l/Arhgap25/Itgb2/Sh3bp1/Bin2/Syt11/Aurkb/Stap1/Xkr5/Timd4/Marco
GO:0022612,gland morphogenesis,148,0.4745556344867673,1.59439645034252,8.903651524217049e-4,0.025487742634277402,0.02347883709853792,2567,"tags=35%, list=17%, signal=29%",Gli2/Gli1/Cdkn2a/Tgfa/Fgf18/Sema3a/Hoxa13/Pgr/Wnt5a/Mst1/Gli3/Tgfb3/Sfrp1/Igfbp5/Stat5a/Prop1/Pax6/Slc12a2/Etv5/Wnt4/Sema3c/Ptn/Id4/Hgf/Nr3c1/Fgl1/Esr2/Ar/Trp63/Fgfr2/Tbx3/Tfap2c/Nkx3-1/Prox1/Etv4/Fem1b/Rtn4/Mmp2/Foxa1/Cdh1/Tgm2/Ccl11/Cav1/Plxna1/Tet2/Sulf2/Fgf1/Smo/Btbd7/Twsg1/Met/Plau
GO:0042509,regulation of tyrosine phosphorylation of STAT protein,60,-0.583313902855062,-1.6930035465250695,8.948573909416574e-4,0.02549719245073764,0.02348754209467919,1553,"tags=35%, list=10%, signal=31%",Il6ra/Il18/Crlf1/Cntf/Ccl5/Socs1/Il4/Il21/Csf2/Lep/Clcf1/Osm/Ifng/Il2/Hes5/Il15/Il31ra/Cd40/Lck/Il22ra2/Il12a
GO:0034244,negative regulation of transcription elongation by RNA polymerase II,15,0.8042781951741268,1.8236744015392599,9.57994834156231e-4,0.026939992916388638,0.024816623197889836,11,"tags=7%, list=0%, signal=7%",Hnrnpu
GO:0002369,T cell cytokine production,43,-0.6495936189222219,-1.780009553738458,9.63084957343962e-4,0.026939992916388638,0.024816623197889836,2495,"tags=42%, list=17%, signal=35%",Ifnb1/Tnfrsf1b/Slc11a1/Il6/Xcl1/Il18/Smad7/Tbx21/Il25/Il1b/Il4/Dennd1b/Sash3/Tnfsf4/Il31ra/Slamf1/Il12a/Foxp3
GO:0033275,actin-myosin filament sliding,11,0.8427476408553112,1.7517586937463496,9.531198503511451e-4,0.026939992916388638,0.024816623197889836,945,"tags=45%, list=6%, signal=43%",Myh8/Myh7/Mylk2/Actc1/Tnnc1
GO:0042330,taxis,392,-0.373123790457321,-1.3770017518717743,9.626510488546565e-4,0.026939992916388638,0.024816623197889836,1868,"tags=23%, list=12%, signal=21%",Ccl1/Cmtm8/Prkd2/Lgr4/Sema7a/Alox5/Csf3r/Igfals/Ccl24/Ntf3/Egr3/P2ry12/Cd74/Ccn1/Xcl1/Adam8/Thbs4/Gbf1/Ptafr/Prex1/Fgf10/Ackr2/Sucnr1/Arrb2/Lpar1/Msmp/Artn/F2rl1/Cmtm3/Ccr10/Hmgb2/Spi1/Jam3/Ccl5/Cmtm7/Sema3e/Slamf8/Nckap1l/Serpine1/Gpr35/Fpr2/Il1b/Tubb2b/Xcr1/Vav1/Jaml/Pik3cd/Itgb2/Il4/Ccl17/Cxcl10/Cxcr3/Ccl3/Dusp1/Il16/Lsp1/Bin2/Dock2/Gpr183/Ch25h/Stap1/Cxcr4/Syk/Prkcq/Cmtm2b/Coro1a/Ccr4/Ifng/Agr2/Cxcr2/Tbr1/Cmtm5/Lrp2/Rac2/Cnr2/Robo2/Gpr18/Rho/Bst1/Grem1/Tnfsf14/Sell/Slamf1/Ccl22/Il12a/Ccr7/Ccr6/Cxcr5/Dscam/Lef1/Cxcl13/Sema4f
GO:0002313,mature B cell differentiation involved in immune response,32,-0.6927647439746379,-1.7877237983402205,9.774593596923794e-4,0.027217800170343254,0.02507253410196577,2145,"tags=50%, list=14%, signal=43%",Il6/St3gal1/Lfng/Tnfaip3/Spi1/Irf8/Phf14/Dock10/Il21/Gpr183/6030468B19Rik/Il2/Pou2af1/Dock11/Il10/Cdh17
GO:0000018,regulation of DNA recombination,129,-0.4872069477064719,-1.5905496348267385,9.903817375047906e-4,0.027452843999793426,0.025289052130331897,2758,"tags=26%, list=18%, signal=22%",Rpa2/Prmt1/Msh3/H1f10/Yeats4/Chek1/Shld2/Parp1/Fancb/Rtel1/Tex15/Khdc3/Zranb3/Tbx21/Rad51/Trrap/Was/Zcwpw1/Il4/Clcf1/Fignl1/Ankle1/Ptprc/Plk1/Ifng/Tnfsf4/Il2/Rmi2/Cd40/Il27ra/H1f6/Pagr1a/Usp51/Foxp3
GO:0008037,cell recognition,124,-0.48835672558504434,-1.5843487864274168,0.001009245586600803,0.02784972280863297,0.02565464954844431,1101,"tags=20%, list=7%, signal=19%",Prss55/Pcdha7/Prf1/Cntn5/Gap43/Cdk5r1/Zpbp/Dock2/L1cam/Efnb3/Izumo1/Pla2g5/H1f6/Clgn/Robo2/Cd6/Adam32/Nrcam/Dscaml1/Ccr7/Tnn/Izumo1r/Dscam/Cntnap2/Zan
GO:0046638,positive regulation of alpha-beta T cell differentiation,47,-0.6218109141654654,-1.7258530660597198,0.0010261367261255026,0.028063007072521556,0.025851123067475654,1513,"tags=30%, list=10%, signal=27%",Runx3/Nckap1l/Nfkbid/Socs1/H2-Ea/Cd83/Syk/Ifng/Sash3/Tnfsf4/Zap70/Il2rg/Ccr7/Foxp3
GO:0001708,cell fate specification,93,0.5260872739163542,1.6392600997565747,0.0010257363880127961,0.028063007072521556,0.025851123067475654,2095,"tags=31%, list=14%, signal=27%",Myl2/Gli2/Isl1/Mesp1/Tbx4/Ascl1/Hoxa13/Prdm14/Six1/Gsc/Hoxa11/Sox6/Gli3/Tbx5/Hnf1b/Isl2/Pou5f1/Pax6/Nanog/Eya1/Tlx3/Tbx3/Ctnnb1/Ihh/Myt1l/Pou4f1/Foxa1/Tbx15/Gfi1
GO:0002920,regulation of humoral immune response,34,-0.6810119800620132,-1.7759270460118857,0.001054824419544065,0.028719352862786412,0.02645573666982799,1485,"tags=38%, list=10%, signal=35%",C3/H2-DMa/Gata6/Il1b/Ptprc/Ptpn6/Lta/Cd59b/Cd5l/Ccr7/Cd37/Fcer2a/Cr2
GO:0050900,leukocyte migration,349,-0.3871214882391487,-1.4145481450216935,0.0010847010802906957,0.02940211866310089,0.027084687896778852,2285,"tags=26%, list=15%, signal=23%",Tnfrsf18/Alox5/Csf3r/Ccl24/Icam1/B4galt1/Spn/P2ry12/Smpd3/Cd74/Bdkrb1/Xcl1/Adam8/Aire/Gdf15/Thbs4/Thy1/Gbf1/Cnn2/Ptafr/Prex1/Fut4/Myo1f/Msmp/Chst2/Artn/Adora3/Hoxa7/F2rl1/Tbx21/St3gal4/Spi1/Jam3/Ccl5/Ascl2/Slamf8/Nckap1l/Serpine1/Gpr35/Fpr2/Il1b/Tnfrsf14/Vav1/Jaml/Itgb2/Il4/Gp2/Fut9/Stk10/Cd69/Lep/Cxcl10/Cxcr3/Nlrp12/Ccl3/Selplg/Dusp1/Gpr15/Tacr1/Il16/Gpr183/Ch25h/Itgal/Stap1/Syk/Coro1a/Gcsam/Ifng/Tnfsf4/Cxcr2/Itgb7/Il33/Myo1g/Il27ra/Rac2/Cnr2/Gpr18/Bst1/Mcoln2/Grem1/Tnfsf14/Sell/Slamf1/Ccl22/Il12a/Fut7/Ccr7/Ccr6/Cxcr5/Chst4/Cxcl13
GO:0000272,polysaccharide catabolic process,35,0.6713567429067818,1.799034058018448,0.001107377847576608,0.029753494273045175,0.027408368609686956,951,"tags=23%, list=6%, signal=21%",Chit1/Pygm/Adra1b/Mgam/Ppp1r3c/Ppp1r3e/Atg2a/Phkg1
GO:0051147,regulation of muscle cell differentiation,151,0.46716973003122214,1.5725619159098878,0.0011067906791275906,0.029753494273045175,0.027408368609686956,1912,"tags=19%, list=13%, signal=17%",Csrp3/Ccn4/Ankrd2/Myf6/Lmod3/Mesp1/Myod1/Rpl3l/Myog/Trim72/Rbm24/Sox6/Igf2/Ccn3/Zbed6/Bdnf/Mylk3/Olfm2/Bmpr2/Id2/Nr3c1/Akap6/Pak1/Fgfr2/Ppara/Smarcd3/Atp11a/Prox1/Slc25a4
GO:0071216,cellular response to biotic stimulus,225,-0.4280787915168471,-1.501308455833039,0.001157399398053902,0.03096169743440264,0.028521343015246926,2071,"tags=20%, list=14%, signal=17%",Scimp/Pdcd1lg2/Atg10/Cd274/Ly96/Ptafr/Tnfaip3/Tnip1/Tlr9/Ly86/Tifab/Hmgb2/Spi1/Cd80/Akap8/Serpine1/Irf8/Nuggc/Epsti1/Il1b/Mef2c/Bpi/Cxcl10/Gbp2b/Btk/Tbxa2r/Stap1/Cdk19/Syk/Tlr1/Ankrd1/Ifng/Cebpe/Tnfsf4/Il2/Eme1/Il10/Gata1/Cd6/Kmo/Adamts13/Il12a/Cxcl13/Aicda/Cr2
GO:0036230,granulocyte activation,44,-0.6427466105802883,-1.7606463235241558,0.0011655992201383839,0.031045481837251043,0.02859852365749142,1888,"tags=36%, list=13%, signal=32%",Il18/Ptafr/Myo1f/F2rl1/Spi1/Ccl5/Pram1/Itgb2/Ccl3/Il16/Syk/Fcer1a/Il15/Cxcr2/Stx11/Prg3
GO:0050862,positive regulation of T cell receptor signaling pathway,20,-0.7708321175887981,-1.8200151968162908,0.0011832762138640502,0.031379870502732346,0.028906556311347337,695,"tags=20%, list=5%, signal=19%",Card11/Tespa1/Trat1/Ccr7
GO:0019722,calcium-mediated signaling,204,-0.43348859863409495,-1.5049057368921002,0.0011938521805922885,0.031523872665122236,0.02903920843990589,1322,"tags=20%, list=9%, signal=18%",Fpr2/Xcr1/Lrrk2/P2rx1/Grik2/Lat2/Cxcr3/Ccl3/Grin2d/Sla2/Itgal/Ptprc/L1cam/Grin1/Cxcr4/Cd3e/Cd8a/Syk/Ccr4/Fcer1a/Nmur1/Gria1/Cxcr2/Zap70/Cd4/Pcp4/Efhb/Ramp3/Rem1/Tbc1d10c/Bst1/Lat/Ryr2/Trat1/Ccr7/Ccr6/Cxcr5/Cd22/Siglecg/Atp2b4
GO:0016052,carbohydrate catabolic process,170,0.4578805237903944,1.5557228063586404,0.0012016376841504743,0.0315932723309262,0.02910313812844225,1637,"tags=15%, list=11%, signal=14%",Prkag3/Chit1/Pygm/Pgam2/Adra1b/Glb1l3/Gapdhs/Trim63/Myog/Eno3/Glb1l2/Slc4a1/Slc4a4/Mgam/Ppp1r3c/Fbp1/Ppp1r3e/Atg2a/Phkg1/Hkdc1/Htr2a/Aldh1a1/Dhdh/Gk5/Tigar/Ppara
GO:0060742,epithelial cell differentiation involved in prostate gland development,14,0.8044142824323801,1.8071999357523167,0.0012518254966216848,0.03277214953976257,0.030189098008946702,2032,"tags=64%, list=14%, signal=56%",Psapl1/Stat5a/Esr2/Ar/Trp63/Fgfr2/Ctnnb1/Fem1b/Foxa1
